Account Code,Budget,Fund,Department,Division,Function,Cost Center
512001,0,1100,05,050,01,0000
512002,0,1100,05,050,01,0000
512005,0,1100,05,050,01,0000
512012,0,1100,05,050,01,0000
512014,0,1100,05,050,01,0000
512018,0,1100,05,050,01,0000
521001,0,1100,05,050,01,0000
521002,0,1100,05,050,01,0000
521004,0,1100,05,050,01,0000
521005,0,1100,05,050,01,0000
521008,0,1100,05,050,01,0000
521009,0,1100,05,050,01,0000
522001,0,1100,05,050,01,0000
522002,0,1100,05,050,01,0000
522003,0,1100,05,050,01,0000
523001,0,1100,05,050,01,0000
523002,0,1100,05,050,01,0000
524001,0,1100,05,050,01,0000
524101,0,1100,05,050,01,0000
528001,0,1100,05,050,01,0000
528003,0,1100,05,050,01,0000
528302,0,1100,05,050,01,0000
528502,0,1100,05,050,01,0000
528503,0,1100,05,050,01,0000
528505,0,1100,05,050,01,0000
528506,0,1100,05,050,01,0000
528507,0,1100,05,050,01,0000
528508,0,1100,05,050,01,0000
528513,0,1100,05,050,01,0000
571001,0,1100,05,050,01,0000
574007,0,1100,05,050,01,0000
614101,0,1100,05,050,01,0000
616101,0,1100,05,050,01,0000
484512,0,1100,05,051,01,0000
511001,157162,1100,05,051,01,0000
511002,0,1100,05,051,01,0000
511003,0,1100,05,051,01,0000
511004,0,1100,05,051,01,0000
511010,1221,1100,05,051,01,0000
512001,12104,1100,05,051,01,0000
512002,12042,1100,05,051,01,0000
512005,8516,1100,05,051,01,0000
512010,0,1100,05,051,01,0000
512011,2780,1100,05,051,01,0000
512012,2407,1100,05,051,01,0000
512014,18592,1100,05,051,01,0000
512024,11469,1100,05,051,01,0000
521001,10000,1100,05,051,01,0000
521002,0,1100,05,051,01,0000
521008,3336,1100,05,051,01,0000
521009,300,1100,05,051,01,0000
523001,6950,1100,05,051,01,0000
523002,1000,1100,05,051,01,0000
524001,524,1100,05,051,01,0000
524009,200,1100,05,051,01,0000
524020,0,1100,05,051,01,0000
524101,108,1100,05,051,01,0000
528003,1000,1100,05,051,01,0000
437000,0,1100,05,052,01,0000
493132,0,1100,05,052,01,0000
511001,290130,1100,05,052,01,0000
511003,10000,1100,05,052,01,0000
511004,0,1100,05,052,01,0000
511008,1200,1100,05,052,01,0000
512001,23052,1100,05,052,01,0000
512002,22227,1100,05,052,01,0000
512005,15719,1100,05,052,01,0000
512014,46480,1100,05,052,01,0000
521001,107252.18,1100,05,052,01,0000
521002,0,1100,05,052,01,0000
521004,44300,1100,05,052,01,0000
521005,26000,1100,05,052,01,0000
522001,177020,1100,05,052,01,0000
522003,0,1100,05,052,01,0000
523001,6840,1100,05,052,01,0000
524001,250912,1100,05,052,01,0000
524010,6999.08,1100,05,052,01,0000
524020,0,1100,05,052,01,0000
528001,4500,1100,05,052,01,0000
528502,18100,1100,05,052,01,0000
528503,6620,1100,05,052,01,0000
528505,13500,1100,05,052,01,0000
528507,15656,1100,05,052,01,0000
528508,12000,1100,05,052,01,0000
528513,4000,1100,05,052,01,0000
571001,0,1100,05,052,01,0000
574007,-350000,1100,05,052,01,0000
614101,0,1100,05,052,01,0000
450023,-12400,1100,05,053,01,0000
450302,-100000,1100,05,053,01,0000
450319,-4250,1100,05,053,01,0000
482482,0,1100,05,053,01,0000
489000,0,1100,05,053,01,0000
492000,0,1100,05,053,01,0000
492001,0,1100,05,053,01,0000
511001,433574,1100,05,053,01,0000
511003,0,1100,05,053,01,0000
511004,0,1100,05,053,01,0000
512001,33168,1100,05,053,01,0000
512002,32999,1100,05,053,01,0000
512005,23337,1100,05,053,01,0000
512014,55776,1100,05,053,01,0000
512018,0,1100,05,053,01,0000
521001,89875,1100,05,053,01,0000
521002,0,1100,05,053,01,0000
521004,1601.72,1100,05,053,01,0000
521005,0,1100,05,053,01,0000
522001,89000,1100,05,053,01,0000
522002,5000,1100,05,053,01,0000
522003,0,1100,05,053,01,0000
523001,5160,1100,05,053,01,0000
524001,13856,1100,05,053,01,0000
524010,0,1100,05,053,01,0000
524020,0,1100,05,053,01,0000
524101,4097,1100,05,053,01,0000
528001,36375,1100,05,053,01,0000
528202,0,1100,05,053,01,0000
528502,0,1100,05,053,01,0000
528503,0,1100,05,053,01,0000
528505,0,1100,05,053,01,0000
528507,0,1100,05,053,01,0000
528508,0,1100,05,053,01,0000
528513,0,1100,05,053,01,0000
571001,0,1100,05,053,01,0000
571002,169,1100,05,053,01,0000
574007,0,1100,05,053,01,0000
614101,27786,1100,05,053,01,0000
616101,0,1100,05,053,01,0000
712201,0,1100,05,053,01,0000
712210,0,1100,05,053,01,0000
443522,-17050,1100,05,054,01,0000
450018,0,1100,05,054,01,0000
498401,0,1100,05,054,01,0000
511001,336078,1100,05,054,01,0000
511002,0,1100,05,054,01,0000
511003,0,1100,05,054,01,0000
512001,25710,1100,05,054,01,0000
512002,23761,1100,05,054,01,0000
512005,16804,1100,05,054,01,0000
512014,55776,1100,05,054,01,0000
512018,0,1100,05,054,01,0000
521001,30000,1100,05,054,01,0000
522001,386900,1100,05,054,01,0000
523001,6500,1100,05,054,01,0000
524001,0,1100,05,054,01,0000
524020,0,1100,05,054,01,0000
524101,1000,1100,05,054,01,0000
528001,90050,1100,05,054,01,0000
571004,301,1100,05,054,01,0000
498401,-32750,1100,05,054,99,0000
437109,-3407477,1100,06,060,01,0000
450010,-1629120,1100,06,060,01,0000
489000,0,1100,06,060,01,0000
492002,0,1100,06,060,01,0000
492003,0,1100,06,060,01,0000
498001,0,1100,06,060,01,0000
511010,0,1100,06,060,01,0000
512001,0,1100,06,060,01,0000
512002,0,1100,06,060,01,0000
512005,0,1100,06,060,01,0000
512008,0,1100,06,060,01,0000
512011,0,1100,06,060,01,0000
512014,0,1100,06,060,01,0000
512015,4193,1100,06,060,01,0000
512021,0,1100,06,060,01,0000
521001,92556,1100,06,060,01,0000
521002,1946,1100,06,060,01,0000
521003,0,1100,06,060,01,0000
521009,0,1100,06,060,01,0000
522003,0,1100,06,060,01,0000
523001,11027,1100,06,060,01,0000
523002,92196,1100,06,060,01,0000
524001,43,1100,06,060,01,0000
524101,140,1100,06,060,01,0000
528001,0,1100,06,060,01,0000
528013,387779.25,1100,06,060,01,0000
528019,16940.31,1100,06,060,01,0000
528517,110000,1100,06,060,01,0000
528999,399,1100,06,060,01,0000
574007,-559340,1100,06,060,01,0000
594038,3407477,1100,06,060,01,0000
614101,0,1100,06,060,01,0000
616101,0,1100,06,060,01,0000
616102,0,1100,06,060,01,0000
711101,0,1100,06,060,01,0000
711102,0,1100,06,060,01,0000
711103,0,1100,06,060,01,0000
711104,0,1100,06,060,01,0000
711150,0,1100,06,060,01,0000
711998,0,1100,06,060,01,0000
712101,0,1100,06,060,01,0000
712102,0,1100,06,060,01,0000
712103,0,1100,06,060,01,0000
712104,0,1100,06,060,01,0000
712201,0,1100,06,060,01,0000
712202,0,1100,06,060,01,0000
712203,0,1100,06,060,01,0000
712204,0,1100,06,060,01,0000
712205,0,1100,06,060,01,0000
712210,0,1100,06,060,01,0000
712998,0,1100,06,060,01,0000
498200,0,1100,06,060,99,0000
498401,0,1100,06,060,99,0000
498632,0,1100,06,060,99,0000
498633,0,1100,06,060,99,0000
800210,8647693,1100,06,060,99,0000
800220,0,1100,06,060,99,0000
800230,500000,1100,06,060,99,0000
800310,0,1100,06,060,99,0000
800410,150000,1100,06,060,99,0000
800626,1120576,1100,06,060,99,0000
800627,171050,1100,06,060,99,0000
800650,1700546,1100,06,060,99,0000
800651,47807,1100,06,060,99,0000
800670,0,1100,06,060,99,0000
800680,0,1100,06,060,99,0000
800810,0,1100,06,060,99,0000
450301,-75000,1100,06,061,01,0000
594003,820000,1100,06,061,01,0000
594004,0,1100,06,061,01,0000
594006,45962.84,1100,06,061,01,0000
594007,424188,1100,06,061,01,0000
594010,0,1100,06,061,01,0000
594016,0,1100,06,061,01,0000
594030,24000,1100,06,061,01,0000
498200,0,1100,06,061,99,0000
437000,0,1100,07,070,40,0000
442601,0,1100,07,070,40,0000
450001,-5000,1100,07,070,40,0000
450300,-36096,1100,07,070,40,0000
482482,0,1100,07,070,40,0000
486001,0,1100,07,070,40,0000
489000,0,1100,07,070,40,0000
511001,343572,1100,07,070,40,0000
511003,8123,1100,07,070,40,0000
511004,0,1100,07,070,40,0000
511008,0,1100,07,070,40,0000
511010,349,1100,07,070,40,0000
512001,26811,1100,07,070,40,0000
512002,24290,1100,07,070,40,0000
512005,17179,1100,07,070,40,0000
512010,0,1100,07,070,40,0000
512011,768,1100,07,070,40,0000
512012,1200,1100,07,070,40,0000
512014,53452,1100,07,070,40,0000
512024,3471,1100,07,070,40,0000
521001,96896,1100,07,070,40,0000
521002,15000,1100,07,070,40,0000
521003,11000,1100,07,070,40,0000
521004,40023.08,1100,07,070,40,0000
521006,0,1100,07,070,40,0000
521007,2848,1100,07,070,40,0000
521008,2000,1100,07,070,40,0000
521009,5000,1100,07,070,40,0000
522001,500,1100,07,070,40,0000
523001,39550,1100,07,070,40,0000
523002,5000,1100,07,070,40,0000
524001,3000,1100,07,070,40,0000
524004,400,1100,07,070,40,0000
524009,238,1100,07,070,40,0000
524020,0,1100,07,070,40,0000
528001,3000,1100,07,070,40,0000
528003,100,1100,07,070,40,0000
528502,1018,1100,07,070,40,0000
528503,0,1100,07,070,40,0000
528505,2768,1100,07,070,40,0000
528508,0,1100,07,070,40,0000
528510,0,1100,07,070,40,0000
528512,0,1100,07,070,40,0000
528514,0,1100,07,070,40,0000
528522,0,1100,07,070,40,0000
571001,0,1100,07,070,40,0000
571004,298,1100,07,070,40,0000
594010,422200,1100,07,070,40,0000
594012,60000,1100,07,070,40,0000
594031,45000,1100,07,070,40,0000
594034,53000,1100,07,070,40,0000
611101,0,1100,07,070,40,0000
615101,0,1100,07,070,40,0000
511001,0,1100,07,070,40,0701
511002,0,1100,07,070,40,0701
511003,0,1100,07,070,40,0701
512001,0,1100,07,070,40,0701
512002,0,1100,07,070,40,0701
512005,0,1100,07,070,40,0701
512010,0,1100,07,070,40,0701
512014,0,1100,07,070,40,0701
521001,0,1100,07,070,40,0701
521008,0,1100,07,070,40,0701
523001,0,1100,07,070,40,0701
523002,0,1100,07,070,40,0701
524001,0,1100,07,070,40,0701
524004,0,1100,07,070,40,0701
524009,0,1100,07,070,40,0701
528003,0,1100,07,070,40,0701
528502,0,1100,07,070,40,0701
528503,0,1100,07,070,40,0701
528505,0,1100,07,070,40,0701
571004,0,1100,07,070,40,0701
800410,16070,1100,07,070,99,0000
414001,0,1100,11,110,10,0000
414002,0,1100,11,110,10,0000
423500,-85000,1100,11,110,10,0000
432300,-90000,1100,11,110,10,0000
443100,0,1100,11,110,10,0000
443506,0,1100,11,110,10,0000
443620,-329000,1100,11,110,10,0000
443621,-268000,1100,11,110,10,0000
450010,0,1100,11,110,10,0000
450013,-77782,1100,11,110,10,0000
450014,-187507,1100,11,110,10,0000
450034,0,1100,11,110,10,0000
450036,0,1100,11,110,10,0000
482458,-15000,1100,11,110,10,0000
482482,0,1100,11,110,10,0000
483300,0,1100,11,110,10,0000
489000,0,1100,11,110,10,0000
511001,650000,1100,11,110,10,0000
511004,20000,1100,11,110,10,0000
511008,0,1100,11,110,10,0000
511010,5935,1100,11,110,10,0000
511997,0,1100,11,110,10,0000
512001,9140,1100,11,110,10,0000
512002,44565,1100,11,110,10,0000
512005,31517,1100,11,110,10,0000
512007,12607,1100,11,110,10,0000
512009,0,1100,11,110,10,0000
512010,232991,1100,11,110,10,0000
512011,37711,1100,11,110,10,0000
512012,0,1100,11,110,10,0000
512014,83664,1100,11,110,10,0000
512017,28702,1100,11,110,10,0000
512024,149692,1100,11,110,10,0000
521001,74875,1100,11,110,10,0000
521002,773,1100,11,110,10,0000
521006,0,1100,11,110,10,0000
521008,0,1100,11,110,10,0000
521009,950,1100,11,110,10,0000
521011,118361,1100,11,110,10,0000
521012,184498.82,1100,11,110,10,0000
521016,64879,1100,11,110,10,0000
522001,8414,1100,11,110,10,0000
522002,5639,1100,11,110,10,0000
522100,110000,1100,11,110,10,0000
523001,19990,1100,11,110,10,0000
523002,12746,1100,11,110,10,0000
524001,28111.87,1100,11,110,10,0000
524004,395,1100,11,110,10,0000
524005,97,1100,11,110,10,0000
524009,3203,1100,11,110,10,0000
524997,0,1100,11,110,10,0000
525001,212951,1100,11,110,10,0000
528001,10110,1100,11,110,10,0000
528202,0,1100,11,110,10,0000
528301,19201.26,1100,11,110,10,0000
528502,27153,1100,11,110,10,0000
528503,0,1100,11,110,10,0000
528504,75600,1100,11,110,10,0000
528505,0,1100,11,110,10,0000
571001,405170,1100,11,110,10,0000
571002,241966,1100,11,110,10,0000
571003,0,1100,11,110,10,0000
571004,939,1100,11,110,10,0000
571999,0,1100,11,110,10,0000
614101,0,1100,11,110,10,0000
435100,0,1100,11,111,10,0000
436000,-57000,1100,11,111,10,0000
436101,0,1100,11,111,10,0000
436102,0,1100,11,111,10,0000
436103,0,1100,11,111,10,0000
483300,0,1100,11,111,10,0000
488012,0,1100,11,111,10,0000
511001,10900000,1100,11,111,10,0000
511002,32776,1100,11,111,10,0000
511003,3800,1100,11,111,10,0000
511004,699520,1100,11,111,10,0000
511005,76000,1100,11,111,10,0000
511008,0,1100,11,111,10,0000
511997,0,1100,11,111,10,0000
512001,171554,1100,11,111,10,0000
512002,834085,1100,11,111,10,0000
512005,589876,1100,11,111,10,0000
512007,235950,1100,11,111,10,0000
512014,2228716,1100,11,111,10,0000
521002,2480,1100,11,111,10,0000
521004,32151.05,1100,11,111,10,0000
522001,20614,1100,11,111,10,0000
522002,29092,1100,11,111,10,0000
522003,9000,1100,11,111,10,0000
523001,78941,1100,11,111,10,0000
524001,98603,1100,11,111,10,0000
524003,359470.53,1100,11,111,10,0000
524004,4544,1100,11,111,10,0000
524005,13000,1100,11,111,10,0000
524006,10000,1100,11,111,10,0000
524020,0,1100,11,111,10,0000
524101,0,1100,11,111,10,0000
528001,9249,1100,11,111,10,0000
528003,0,1100,11,111,10,0000
528505,70000,1100,11,111,10,0000
528506,0,1100,11,111,10,0000
528508,109000,1100,11,111,10,0000
528510,35000,1100,11,111,10,0000
528512,0,1100,11,111,10,0000
528514,0,1100,11,111,10,0000
528522,52000,1100,11,111,10,0000
614101,80500,1100,11,111,10,0000
616101,0,1100,11,111,10,0000
498813,0,1100,11,111,99,0000
511001,910000,1100,11,112,10,0000
511003,0,1100,11,112,10,0000
511004,75000,1100,11,112,10,0000
511005,0,1100,11,112,10,0000
511008,2290,1100,11,112,10,0000
512001,13177,1100,11,112,10,0000
512002,64250,1100,11,112,10,0000
512003,0,1100,11,112,10,0000
512005,45439,1100,11,112,10,0000
512007,18175,1100,11,112,10,0000
512014,139440,1100,11,112,10,0000
523001,10000,1100,11,112,10,0000
523002,2646,1100,11,112,10,0000
524001,5749.72,1100,11,112,10,0000
524004,476,1100,11,112,10,0000
528001,0,1100,11,112,10,0000
442607,-40000,1100,12,120,10,0000
442608,-300,1100,12,120,10,0000
442609,-1200,1100,12,120,10,0000
450000,0,1100,12,120,10,0000
450031,-1500,1100,12,120,10,0000
450032,-24000,1100,12,120,10,0000
450033,-500,1100,12,120,10,0000
450035,-35000,1100,12,120,10,0000
481402,-24000,1100,12,120,10,0000
481454,-36000,1100,12,120,10,0000
481475,1800,1100,12,120,10,0000
481476,-500,1100,12,120,10,0000
481477,-2200,1100,12,120,10,0000
482482,0,1100,12,120,10,0000
488012,0,1100,12,120,10,0000
489000,0,1100,12,120,10,0000
511001,2153592,1100,12,120,10,0000
511003,134000,1100,12,120,10,0000
511004,164700,1100,12,120,10,0000
511008,13000,1100,12,120,10,0000
511010,1056,1100,12,120,10,0000
512001,209687,1100,12,120,10,0000
512002,195106,1100,12,120,10,0000
512003,52847,1100,12,120,10,0000
512004,0,1100,12,120,10,0000
512005,81203,1100,12,120,10,0000
512009,0,1100,12,120,10,0000
512010,300340,1100,12,120,10,0000
512011,40381,1100,12,120,10,0000
512014,539168,1100,12,120,10,0000
512018,0,1100,12,120,10,0000
512020,0,1100,12,120,10,0000
512024,159349,1100,12,120,10,0000
521001,572323.7,1100,12,120,10,0000
521002,0,1100,12,120,10,0000
521004,111789,1100,12,120,10,0000
521007,1469,1100,12,120,10,0000
521008,20049.65,1100,12,120,10,0000
521009,0,1100,12,120,10,0000
521012,12000,1100,12,120,10,0000
522002,16525,1100,12,120,10,0000
523001,128931,1100,12,120,10,0000
523002,13423,1100,12,120,10,0000
524001,72600,1100,12,120,10,0000
524004,1000,1100,12,120,10,0000
524005,20000,1100,12,120,10,0000
524008,21006.48,1100,12,120,10,0000
524009,12000,1100,12,120,10,0000
524020,0,1100,12,120,10,0000
524101,75296.5,1100,12,120,10,0000
525001,712176,1100,12,120,10,0000
528202,0,1100,12,120,10,0000
528302,1018755.26,1100,12,120,10,0000
528303,28000,1100,12,120,10,0000
528502,54000,1100,12,120,10,0000
528504,123000,1100,12,120,10,0000
528505,326075,1100,12,120,10,0000
528507,24000,1100,12,120,10,0000
528508,79000,1100,12,120,10,0000
528510,16800,1100,12,120,10,0000
528522,10500,1100,12,120,10,0000
571001,35324,1100,12,120,10,0000
571002,35000,1100,12,120,10,0000
571004,120,1100,12,120,10,0000
450039,0,1100,12,120,10,1120
435000,0,1100,12,121,10,0000
437101,-249842,1100,12,121,10,0000
442610,-2000,1100,12,121,10,0000
489000,0,1100,12,121,10,0000
511001,1865862,1100,12,121,10,0000
511003,30000,1100,12,121,10,0000
511004,176000,1100,12,121,10,0000
511008,35500,1100,12,121,10,0000
511999,0,1100,12,121,10,0000
512001,177190,1100,12,121,10,0000
512002,166436,1100,12,121,10,0000
512003,93687,1100,12,121,10,0000
512005,20624,1100,12,121,10,0000
512014,436912,1100,12,121,10,0000
512018,0,1100,12,121,10,0000
521001,21405,1100,12,121,10,0000
521002,0,1100,12,121,10,0000
521004,16141,1100,12,121,10,0000
521008,0,1100,12,121,10,0000
522002,7000,1100,12,121,10,0000
523001,0,1100,12,121,10,0000
523002,1700,1100,12,121,10,0000
524001,33000,1100,12,121,10,0000
524003,12000,1100,12,121,10,0000
524004,500,1100,12,121,10,0000
524005,40000,1100,12,121,10,0000
524020,0,1100,12,121,10,0000
524101,3600,1100,12,121,10,0000
528202,0,1100,12,121,10,0000
528304,2500,1100,12,121,10,0000
528502,0,1100,12,121,10,0000
528505,0,1100,12,121,10,0000
571001,70103,1100,12,121,10,0000
571002,52000,1100,12,121,10,0000
571004,0,1100,12,121,10,0000
614101,0,1100,12,121,10,0000
498200,0,1100,12,121,99,0000
435000,-241800,1100,12,122,10,0000
437108,-221340,1100,12,122,10,0000
481476,-3000,1100,12,122,10,0000
483300,-2000,1100,12,122,10,0000
488012,0,1100,12,122,10,0000
511001,7326214,1100,12,122,10,0000
511003,50000,1100,12,122,10,0000
511004,1014000,1100,12,122,10,0000
511008,54500,1100,12,122,10,0000
511999,0,1100,12,122,10,0000
512001,618771,1100,12,122,10,0000
512002,576650,1100,12,122,10,0000
512003,370150,1100,12,122,10,0000
512005,26011,1100,12,122,10,0000
512014,1580320,1100,12,122,10,0000
512015,0,1100,12,122,10,0000
512018,0,1100,12,122,10,0000
521001,10000,1100,12,122,10,0000
521002,0,1100,12,122,10,0000
521004,28099,1100,12,122,10,0000
521008,126,1100,12,122,10,0000
522002,35150.55,1100,12,122,10,0000
523001,0,1100,12,122,10,0000
523002,2500,1100,12,122,10,0000
524001,97593,1100,12,122,10,0000
524003,111221.49,1100,12,122,10,0000
524004,700,1100,12,122,10,0000
524005,102000,1100,12,122,10,0000
524020,0,1100,12,122,10,0000
524101,52000,1100,12,122,10,0000
524104,500,1100,12,122,10,0000
528013,0,1100,12,122,10,0000
528304,3000,1100,12,122,10,0000
528503,0,1100,12,122,10,0000
528505,0,1100,12,122,10,0000
571001,396509,1100,12,122,10,0000
571002,350000,1100,12,122,10,0000
571004,540,1100,12,122,10,0000
571999,0,1100,12,122,10,0000
614101,236906.16,1100,12,122,10,0000
616101,0,1100,12,122,10,0000
619101,34000,1100,12,122,10,0000
800220,64777.26,1100,12,122,99,0000
528505,0,1100,12,123,10,0000
528522,0,1100,12,123,10,0000
511006,564000,1100,12,129,10,0000
512001,43146,1100,12,129,10,0000
512004,0,1100,12,129,10,0000
443100,-2772158,1100,13,130,40,0000
443101,0,1100,13,130,40,0000
443102,0,1100,13,130,40,0000
443110,0,1100,13,130,40,0000
443121,-8000,1100,13,130,40,0000
443200,-20000,1100,13,130,40,0000
443201,0,1100,13,130,40,0000
443300,-900,1100,13,130,40,0000
443507,0,1100,13,130,40,0000
443509,0,1100,13,130,40,0000
443510,0,1100,13,130,40,0000
443511,0,1100,13,130,40,0000
443518,0,1100,13,130,40,0000
443519,0,1100,13,130,40,0000
443520,0,1100,13,130,40,0000
443522,0,1100,13,130,40,0000
443523,0,1100,13,130,40,0000
443601,0,1100,13,130,40,0000
443602,0,1100,13,130,40,0000
443603,0,1100,13,130,40,0000
443604,0,1100,13,130,40,0000
443605,0,1100,13,130,40,0000
443607,0,1100,13,130,40,0000
443608,0,1100,13,130,40,0000
443609,0,1100,13,130,40,0000
443610,0,1100,13,130,40,0000
443612,0,1100,13,130,40,0000
443613,0,1100,13,130,40,0000
443614,0,1100,13,130,40,0000
443615,0,1100,13,130,40,0000
443616,0,1100,13,130,40,0000
443618,0,1100,13,130,40,0000
443619,0,1100,13,130,40,0000
450000,-16000,1100,13,130,40,0000
450010,0,1100,13,130,40,0000
450202,0,1100,13,130,40,0000
450204,0,1100,13,130,40,0000
453001,-600,1100,13,130,40,0000
453002,-500,1100,13,130,40,0000
453100,-400000,1100,13,130,40,0000
453101,-6000,1100,13,130,40,0000
453102,-4000,1100,13,130,40,0000
453707,0,1100,13,130,40,0000
482480,0,1100,13,130,40,0000
489000,0,1100,13,130,40,0000
511001,2242499,1100,13,130,40,0000
511002,0,1100,13,130,40,0000
511003,20000,1100,13,130,40,0000
511004,88000,1100,13,130,40,0000
511008,4938,1100,13,130,40,0000
511010,6056,1100,13,130,40,0000
512001,178359,1100,13,130,40,0000
512002,163422,1100,13,130,40,0000
512005,115574,1100,13,130,40,0000
512010,2723,1100,13,130,40,0000
512011,7023,1100,13,130,40,0000
512012,4819,1100,13,130,40,0000
512014,436912,1100,13,130,40,0000
512018,0,1100,13,130,40,0000
512024,24024,1100,13,130,40,0000
521001,324.28,1100,13,130,40,0000
521002,3105,1100,13,130,40,0000
521004,41796,1100,13,130,40,0000
521008,1300,1100,13,130,40,0000
521009,1495,1100,13,130,40,0000
522002,200,1100,13,130,40,0000
522007,20000,1100,13,130,40,0000
523001,28200,1100,13,130,40,0000
523002,2850,1100,13,130,40,0000
524001,16000,1100,13,130,40,0000
524003,2000,1100,13,130,40,0000
524004,8000,1100,13,130,40,0000
524005,2400,1100,13,130,40,0000
524009,5700,1100,13,130,40,0000
524020,0,1100,13,130,40,0000
524101,5000,1100,13,130,40,0000
525001,27649,1100,13,130,40,0000
528005,33000,1100,13,130,40,0000
528012,0,1100,13,130,40,0000
528502,6000,1100,13,130,40,0000
528503,0,1100,13,130,40,0000
528505,25000,1100,13,130,40,0000
571001,21228,1100,13,130,40,0000
571002,25835,1100,13,130,40,0000
571004,78,1100,13,130,40,0000
571999,0,1100,13,130,40,0000
614101,0,1100,13,130,40,0000
450000,0,1100,21,210,20,0000
483304,0,1100,21,210,20,0000
511001,120466,1100,21,210,20,0000
511003,0,1100,21,210,20,0000
511004,0,1100,21,210,20,0000
511008,0,1100,21,210,20,0000
511010,1056,1100,21,210,20,0000
512001,9296,1100,21,210,20,0000
512002,8592,1100,21,210,20,0000
512005,6076,1100,21,210,20,0000
512010,6018,1100,21,210,20,0000
512011,1798,1100,21,210,20,0000
512012,3600,1100,21,210,20,0000
512014,24789,1100,21,210,20,0000
512024,7425,1100,21,210,20,0000
521001,5800,1100,21,210,20,0000
521002,0,1100,21,210,20,0000
521004,5500,1100,21,210,20,0000
521007,0,1100,21,210,20,0000
521008,3167.56,1100,21,210,20,0000
521009,0,1100,21,210,20,0000
523001,3000,1100,21,210,20,0000
523002,400,1100,21,210,20,0000
524001,4000,1100,21,210,20,0000
524003,0,1100,21,210,20,0000
524004,500,1100,21,210,20,0000
524005,50,1100,21,210,20,0000
524009,300,1100,21,210,20,0000
524020,0,1100,21,210,20,0000
524101,0,1100,21,210,20,0000
525001,11190,1100,21,210,20,0000
528001,1075,1100,21,210,20,0000
528203,0,1100,21,210,20,0000
528502,1000,1100,21,210,20,0000
528505,700,1100,21,210,20,0000
571001,0,1100,21,210,20,0000
571002,200,1100,21,210,20,0000
571004,0,1100,21,210,20,0000
614101,0,1100,21,210,20,0000
498201,0,1100,21,210,99,0000
435000,0,1100,21,212,20,2100
437100,0,1100,21,212,20,2100
489000,-2000,1100,21,212,20,2100
511001,52933,1100,21,212,20,2100
511002,46062,1100,21,212,20,2100
511003,10058,1100,21,212,20,2100
511010,0,1100,21,212,20,2100
512001,8343,1100,21,212,20,2100
512002,6999,1100,21,212,20,2100
512005,4950,1100,21,212,20,2100
512014,15106,1100,21,212,20,2100
512018,0,1100,21,212,20,2100
521001,42500,1100,21,212,20,2100
521002,0,1100,21,212,20,2100
521004,0,1100,21,212,20,2100
521005,350,1100,21,212,20,2100
521008,1500,1100,21,212,20,2100
521009,0,1100,21,212,20,2100
523001,6350,1100,21,212,20,2100
523002,840,1100,21,212,20,2100
524001,5900,1100,21,212,20,2100
524004,100,1100,21,212,20,2100
524005,35,1100,21,212,20,2100
524009,0,1100,21,212,20,2100
524020,0,1100,21,212,20,2100
524101,0,1100,21,212,20,2100
528001,0,1100,21,212,20,2100
528502,384,1100,21,212,20,2100
528505,660,1100,21,212,20,2100
571004,60,1100,21,212,20,2100
614101,0,1100,21,212,20,2100
511001,0,1100,21,212,20,2101
512001,0,1100,21,212,20,2101
512002,0,1100,21,212,20,2101
512005,0,1100,21,212,20,2101
512014,0,1100,21,212,20,2101
521001,0,1100,21,212,20,2101
521002,0,1100,21,212,20,2101
521008,0,1100,21,212,20,2101
523001,0,1100,21,212,20,2101
523002,0,1100,21,212,20,2101
524001,0,1100,21,212,20,2101
524009,0,1100,21,212,20,2101
528502,0,1100,21,212,20,2101
528505,0,1100,21,212,20,2101
442605,0,1100,21,213,20,0000
443120,0,1100,21,213,20,0000
443508,0,1100,21,213,20,0000
450010,0,1100,21,213,20,0000
450100,-6000,1100,21,213,20,0000
511001,129259,1100,21,213,20,0000
511003,0,1100,21,213,20,0000
511004,0,1100,21,213,20,0000
511010,0,1100,21,213,20,0000
512001,9888,1100,21,213,20,0000
512002,9139,1100,21,213,20,0000
512005,6463,1100,21,213,20,0000
512012,3600,1100,21,213,20,0000
512014,18592,1100,21,213,20,0000
521002,0,1100,21,213,20,0000
521004,200,1100,21,213,20,0000
521008,0,1100,21,213,20,0000
521009,0,1100,21,213,20,0000
522001,11500,1100,21,213,20,0000
523001,3460,1100,21,213,20,0000
523002,440,1100,21,213,20,0000
524001,1550,1100,21,213,20,0000
524003,150,1100,21,213,20,0000
524004,40,1100,21,213,20,0000
524005,200,1100,21,213,20,0000
524009,0,1100,21,213,20,0000
524020,0,1100,21,213,20,0000
524101,400,1100,21,213,20,0000
528001,1855,1100,21,213,20,0000
528502,360,1100,21,213,20,0000
528505,1300,1100,21,213,20,0000
571001,1500,1100,21,213,20,0000
571002,1576,1100,21,213,20,0000
571004,100,1100,21,213,20,0000
571999,0,1100,21,213,20,0000
616102,0,1100,21,213,20,0000
450000,0,1100,21,213,20,2151
483300,0,1100,21,213,20,2151
511001,130708,1100,21,213,20,2151
511004,5000,1100,21,213,20,2151
511008,2774,1100,21,213,20,2151
511998,0,1100,21,213,20,2151
512001,10382,1100,21,213,20,2151
512002,9595,1100,21,213,20,2151
512005,6785,1100,21,213,20,2151
